station,cc_month,rmse_month,mae_month,bias_month,cc_daily,rmse_daily,mae_daily,bias_daily
53502.pkl,0.8159498970501405,0.3252239470042315,0.17849364580834187,inf,nan,nan,0.3010923151280812,inf
53513.pkl,0.8783200858647614,0.3732664291707703,0.2050842623664223,inf,nan,nan,0.3806137242268042,inf
53519.pkl,0.883678858779423,0.3639875555414447,0.20668193261731838,inf,nan,nan,0.4172696520618556,inf
53529.pkl,0.8921631076355953,0.4192409026398575,0.2029607767838318,inf,nan,nan,0.5212274484536082,inf
53543.pkl,0.8943185328994957,0.5737666945556903,0.26940492483608197,inf,nan,nan,0.6817413015463918,inf
53547.pkl,0.819535457315483,0.7250315899146244,0.29919076531242833,inf,nan,nan,0.7052376349283067,inf
53602.pkl,0.8882007304677398,0.35558041014790864,0.20530413474251397,inf,nan,nan,0.49759304011599814,inf
53612.pkl,0.8762789353640288,0.3448297355197342,0.18345641684556654,inf,nan,nan,0.41796875,inf
53614.pkl,0.8646663673808017,0.4011757262332599,0.22221866032286106,inf,nan,nan,0.46122422680412367,inf
53615.pkl,0.8530227055256983,0.4283175924601301,0.22532730266745182,inf,nan,nan,0.44195393041237113,inf
53646.pkl,0.8876172354409587,0.8204131671786602,0.388184668305587,inf,nan,nan,0.9237644974226805,inf
53651.pkl,0.861587459121905,0.7916811620406462,0.33953510799944747,inf,nan,nan,0.8802158505154639,inf
53704.pkl,0.8702349601893152,0.3259146233519893,0.17150553888592887,inf,nan,nan,0.40098260309278355,inf
53705.pkl,0.8543648347232271,0.37079024019839757,0.19871844026820965,inf,nan,nan,0.43386275773195876,inf
53723.pkl,0.9125152069426108,0.4194878522667043,0.22015472230790722,inf,nan,nan,0.6006523840206186,inf
53725.pkl,0.8791643294431953,0.5546531015871102,0.3038847287524577,inf,nan,nan,0.6944909793814432,inf
53735.pkl,0.8613766746305446,0.783195336730382,0.4636586349964532,inf,nan,nan,1.0234197809278351,inf
53738.pkl,0.8971543832836109,0.6739412781831623,0.3384610683724732,inf,nan,nan,0.8880122422680412,inf
53740.pkl,0.8866106020444059,0.6444433813719933,0.3442687234701074,inf,nan,nan,0.8744700386597937,inf
53754.pkl,0.8807316470424643,0.779195197894615,0.3791333714242093,inf,nan,nan,0.8431153350515463,inf
53806.pkl,0.8837998069799571,0.5930920192298427,0.30862512554150323,inf,nan,nan,0.7185325386597937,inf
53810.pkl,0.9061178435075126,0.4176312737809836,0.23831827821970464,inf,nan,nan,0.556232280927835,inf
53817.pkl,0.8934937905414612,0.6732659220673544,0.3845954179039061,inf,nan,nan,0.9724806701030928,inf
53821.pkl,0.9135088640038403,0.5912670525791895,0.30978950857317344,inf,nan,nan,0.8289626288659795,inf
53845.pkl,0.9181414389685993,0.7998134453224072,0.38495662962997584,inf,nan,nan,0.938928628967295,inf
53854.pkl,0.9304649004596431,0.704458033686661,0.3397962730142113,inf,nan,nan,0.897528994845361,inf
53903.pkl,0.871075404689391,0.6551039264208923,0.3670051520051847,inf,nan,nan,0.8033086340206185,inf
53910.pkl,0.9246651046693737,0.6548680037029028,0.3647519155789865,7.49008142485315,nan,nan,1.0588418170103093,inf
53915.pkl,0.9199408944351691,0.6072879528130175,0.31293158585273195,inf,nan,nan,0.8460083762886599,inf
53923.pkl,0.9043396728615752,0.7202550062549676,0.34614649395167785,inf,nan,nan,0.8922422680412373,inf
53929.pkl,0.9250055806135602,0.6683256641833842,0.3619946902565253,inf,nan,nan,1.0458505154639175,inf
53942.pkl,0.9317080456074471,0.6751498723033061,0.3669361113188323,inf,nan,nan,0.970625,inf
53948.pkl,0.9288031837521743,0.5742068761799499,0.334308239313523,inf,nan,nan,0.9197970360824743,inf
53955.pkl,0.9212562496025738,0.6720538298067951,0.3862568035185895,inf,nan,nan,0.9978717576929274,inf
56004.pkl,0.9625531299014296,0.4128100458041602,0.23253557667041602,inf,nan,nan,0.546538337628866,inf
56018.pkl,0.9595329352289743,0.4422119529943918,0.2501325506657984,inf,nan,nan,0.8448147551546392,inf
56021.pkl,0.9652781885536258,0.4034669213412633,0.2400103229649294,inf,nan,nan,0.7868669458762887,inf
56029.pkl,0.9124732467959673,0.7775924106902804,0.48579563349255167,inf,nan,nan,1.3048340850515463,inf
